CD_MUN,MUN,AR_TER_km2,POP_EST,DENS_DEM,ESC,IDHM,MORT_INF,PIB_P_CAP,MD_CIR_G,MD_CLIN,MD_GIN_OBS,MD_FAM,MD_PED,MD_GERI,MD_URO,AS_SOC,ENF,FISIO,FONO,NUTRI,ODONTO,PSICO,PSIQ,POSTO,CS_UBS,POLICL,HOSP_GER,HOSP_ESP,PRT_SOC,PRT_ESP
2305407,Icó,1865.862,68303,34.97,96.7,606,6.72,8126.78,1.0,16.0,2.0,0.0,1.0,0.0,0.0,7.0,46.0,11.0,2.0,5.0,11.0,9.0,1.0,0.0,23.0,1.0,1.0,0.0,0.0,0.0
2305506,Iguatu,992208,103633,93.76,96.8,677,8.77,15624.21,3.0,42.0,6.0,1.0,8.0,0.0,0.0,24.0,101.0,34.0,5.0,11.0,27.0,23.0,3.0,0.0,29.0,2.0,4.0,0.0,0.0,0.0
2305605,Independência,3222.381,26196,7.95,97.6,632,22.47,8950.81,0.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,8.0,0.0,4.0,2.0,4.0,0.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0
2305654,Ipaporanga,704773,11597,16.16,97.2,579,24.365,6478.06,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,1.0,2.0,2.0,2.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0
2305704,Ipaumirim,276508,12507,43.86,96.7,606,6.8,9122.59,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0
2305803,Ipu,626049,42148,64.03,97.3,618,8.94,9341.6,1.0,18.0,0.0,0.0,1.0,0.0,0.0,5.0,38.0,9.0,1.0,3.0,3.0,5.0,0.0,0.0,19.0,0.0,5.0,0.0,0.0,0.0
2305902,Ipueiras,1483.258,38064,25.63,98.1,573,10.35,6430.39,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,10.0,1.0,5.0,1.0,3.0,0.0,9.0,4.0,1.0,3.0,0.0,0.0,0.0
2306009,Iracema,839174,14351,16.71,98,652,5.65,9756.96,1.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,3.0,1.0,3.0,0.0,2.0,0.0,2.0,6.0,0.0,1.0,0.0,0.0,0.0
2306108,Irauçuba,1466.412,24450,15.28,95.2,605,11.11,6665.39,0.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,5.0,5.0,0.0,2.0,0.0,1.0,1.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0
2306207,Itaiçaba,213604,7904,34.49,99.5,656,21.74,8245.31,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2306256,Itaitinga,153686,38661,236.51,91.4,626,7.43,17804.8,0.0,18.0,1.0,0.0,0.0,0.0,0.0,17.0,29.0,11.0,6.0,5.0,7.0,13.0,2.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0
2306306,Itapajé,432188,53448,110.01,97.1,623,5.13,10664.27,0.0,14.0,0.0,0.0,2.0,0.0,0.0,5.0,19.0,12.0,3.0,5.0,16.0,9.0,0.0,0.0,19.0,0.0,1.0,0.0,0.0,0.0
2306405,Itapipoca,1600.358,131687,71.9,97.9,0.64,9.52,12863.49,3.0,62.0,4.0,0.0,7.0,0.0,0.0,25.0,113.0,30.0,6.0,12.0,39.0,15.0,0.0,0.0,40.0,3.0,3.0,0.0,0.0,0.0
2306504,Itapiúna,593231,20653,31.64,95.3,604,22.52,6523.57,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,9.0,3.0,0.0,3.0,0.0,3.0,1.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0
2306553,Itarema,714833,42595,52,96.6,606,14.06,17804.2,0.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,8.0,1.0,3.0,0.0,4.0,2.0,1.0,14.0,1.0,1.0,0.0,0.0,0.0
2306603,Itatira,829626,22018,24.12,97.6,562,15.24,5888.14,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,14.0,8.0,1.0,2.0,1.0,4.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
2306702,Jaguaretama,1826.826,18133,10.15,96.7,612,18.6,8548.15,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,3.0,1.0,1.0,0.0,4.0,0.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0
2306801,Jaguaribara,622963,11580,15.55,97.4,618,13.99,11343.44,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,1.0,2.0,2.0,2.0,0.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0
2306900,Jaguaribe,1877.062,34592,18.33,96.4,621,15.25,16763.71,0.0,15.0,0.0,0.0,0.0,0.0,0.0,3.0,37.0,12.0,1.0,4.0,9.0,5.0,1.0,3.0,13.0,1.0,1.0,0.0,0.0,0.0
2307007,Jaguaruana,854362,33960,37.16,98.4,624,10.81,11683.11,0.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,6.0,0.0,3.0,1.0,1.0,1.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0
2307106,Jardim,544.98,27187,48.31,98.4,614,4.82,7529.39,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,3.0,0.0,2.0,0.0,3.0,1.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0
2307205,Jati,368359,8150,21.21,98.1,651,15.15,12184.14,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0
2307254,Jijoca de Jericoacoara,209029,20351,83.02,98.8,652,14.39,17740.75,0.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,23.0,5.0,1.0,4.0,1.0,4.0,0.0,7.0,8.0,0.0,1.0,0.0,0.0,0.0
2307304,Juazeiro do Norte,258788,278264,1004.45,97.3,694,12.51,17725.62,6.0,155.0,11.0,0.0,42.0,0.0,1.0,56.0,348.0,164.0,36.0,33.0,71.0,106.0,10.0,1.0,50.0,10.0,6.0,2.0,0.0,0.0
2307403,Jucás,940336,24949,25.4,97.5,598,19.74,9024.13,0.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0
2307502,Lavras da Mangabeira,945263,31476,32.8,97.2,613,17.14,8139.37,0.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0,7.0,0.0,0.0,2.0,4.0,0.0,1.0,10.0,0.0,1.0,0.0,0.0,0.0
2307601,Limoeiro do Norte,744525,60232,74.91,98,682,16.44,15961.09,2.0,49.0,6.0,0.0,8.0,0.0,0.0,13.0,87.0,30.0,3.0,14.0,28.0,17.0,0.0,0.0,19.0,2.0,3.0,0.0,0.0,0.0
2307635,Madalena,997781,20031,17.48,98.3,0.61,5.05,6435.63,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,6.0,0.0,1.0,0.0,3.0,0.0,4.0,6.0,0.0,1.0,0.0,0.0,0.0
2307650,Maracanaú,105071,230986,1960.25,97.4,686,8.36,46240.54,6.0,68.0,6.0,0.0,6.0,0.0,1.0,43.0,183.0,51.0,19.0,14.0,31.0,37.0,5.0,0.0,30.0,3.0,5.0,3.0,0.0,0.0
2307700,Maranguape,583505,131677,192.19,94.9,659,11.87,11788.59,0.0,13.0,1.0,0.0,13.0,0.0,1.0,11.0,32.0,21.0,3.0,11.0,10.0,9.0,0.0,0.0,32.0,2.0,1.0,0.0,0.0,0.0
2307809,Marco,573.61,27822,43.03,97.4,612,13.11,11895.32,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,18.0,9.0,1.0,1.0,0.0,5.0,1.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0
2307908,Martinópole,303445,11407,34.16,97.8,599,5.81,6793.18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,1.0,2.0,0.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0
2308005,Massapê,567.78,39341,62.11,98.3,616,12.92,7143.58,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,3.0,1.0,0.0,2.0,2.0,1.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0
2308104,Mauriti,1079.011,48370,42.15,98.1,605,12.57,8624.33,0.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,12.0,0.0,8.0,4.0,4.0,1.0,3.0,26.0,0.0,1.0,0.0,0.0,0.0
2308203,Meruoca,151651,15309,91.38,97.8,618,20.24,6681.85,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,5.0,0.0,2.0,1.0,2.0,0.0,3.0,7.0,0.0,1.0,0.0,0.0,0.0
2308302,Milagres,579097,27413,46.69,96.2,628,10.42,7955.64,1.0,11.0,0.0,0.0,1.0,0.0,0.0,5.0,13.0,5.0,1.0,5.0,5.0,4.0,0.0,1.0,15.0,5.0,2.0,0.0,0.0,0.0
2308351,Milhã,502137,13129,26.05,97.5,626,6.67,9674.79,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,1.0,0.0,2.0,0.0,0.0,7.0,0.0,1.0,0.0,1.0,0.0
2308377,Miraíma,708678,13965,18.29,98.6,592,14.42,6253.17,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0
2308401,Missão Velha,613317,35566,53.08,96.8,622,23.53,13585.53,1.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,5.0,4.0,0.0,1.0,5.0,1.0,3.0,15.0,0.0,1.0,0.0,0.0,0.0
2308500,Mombaça,2115.748,43917,20.14,96.4,582,1.96,7369.18,1.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,15.0,9.0,1.0,4.0,3.0,4.0,0.0,0.0,13.0,0.0,1.0,0.0,1.0,0.0
2308609,Monsenhor Tabosa,892538,17264,18.85,99.2,0.61,4.07,7436.65,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,7.0,0.0,4.0,2.0,5.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0
2308708,Morada Nova,2763.971,61590,22.33,97.6,0.61,9.1,15430.56,3.0,7.0,1.0,0.0,1.0,0.0,0.0,6.0,16.0,16.0,0.0,7.0,7.0,10.0,0.0,0.0,25.0,1.0,1.0,1.0,0.0,0.0
2308807,Moraújo,414446,8833,19.42,97.4,581,7.19,7141.58,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0
2308906,Morrinhos,411586,22830,49.81,95.1,588,21.88,6198.22,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0
2309003,Mucambo,192.19,14561,73.99,98.6,607,12.66,6687.03,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,5.0,1.0,1.0,0.0,2.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0
2309102,Mulungu,97951,11056,85.35,96.9,607,31.5,9079.87,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0
2309201,Nova Olinda,282584,15798,50.13,97.3,625,21.98,8311.8,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0
2309300,Nova Russas,736911,32487,41.69,98,614,5.43,8305.82,0.0,10.0,1.0,0.0,0.0,0.0,0.0,4.0,15.0,12.0,2.0,4.0,3.0,6.0,0.0,10.0,1.0,2.0,1.0,0.0,0.0,0.0
2309409,Novo Oriente,947.44,28737,28.92,97.9,605,7.92,7018.68,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,6.0,1.0,1.0,2.0,2.0,0.0,2.0,11.0,0.0,1.0,0.0,0.0,0.0
2309458,Ocara,763075,25958,31.36,98.2,594,3.5,6918.38,0.0,8.0,1.0,0.0,0.0,0.0,0.0,5.0,9.0,7.0,2.0,4.0,1.0,5.0,0.0,10.0,12.0,0.0,1.0,0.0,0.0,0.0
2309508,Orós,577526,21342,37.12,97.4,636,14.87,8000.89,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,8.0,0.0,2.0,2.0,7.0,0.0,9.0,11.0,0.0,1.0,0.0,0.0,0.0
2309607,Pacajus,250304,74145,243,98.2,659,20.26,16046.29,0.0,52.0,1.0,0.0,2.0,0.0,0.0,7.0,32.0,18.0,2.0,7.0,11.0,10.0,0.0,0.0,19.0,1.0,1.0,0.0,0.0,0.0
2309706,Pacatuba,133236,85647,547.74,94.6,675,12.76,14015.57,0.0,25.0,0.0,0.0,1.0,0.0,0.0,15.0,40.0,9.0,4.0,5.0,2.0,7.0,1.0,0.0,19.0,0.0,1.0,0.0,0.0,0.0
2309805,Pacoti,112433,12313,103.61,96.5,635,19.61,8863.39,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,1.0,1.0,0.0,3.0,0.0,4.0,6.0,0.0,1.0,0.0,0.0,0.0
2309904,Pacujá,88355,6565,78.63,98.5,621,29.41,7559.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,7.0,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2310001,Palhano,436.98,9458,20.13,98.1,638,27.03,8245.56,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,3.0,0.0,1.0,1.0,2.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0
2310100,Palmácia,128896,13553,101.9,91.7,622,24.365,7017.58,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,3.0,0.0,1.0,0.0,2.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
2310209,Paracuru,304734,35526,105.35,97.2,637,14.85,14316.98,0.0,10.0,1.0,0.0,0.0,0.0,0.0,7.0,18.0,11.0,2.0,3.0,5.0,5.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0
2310258,Paraipaba,289231,33232,99.83,97.8,634,2.44,11941.7,0.0,3.0,0.0,0.0,1.0,0.0,0.0,4.0,18.0,6.0,0.0,4.0,1.0,5.0,1.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0
2310308,Parambu,2313.868,31391,13.59,96.6,0.57,27.27,6709.78,0.0,9.0,2.0,0.0,0.0,0.0,0.0,5.0,8.0,20.0,0.0,4.0,1.0,6.0,0.0,7.0,8.0,0.0,1.0,0.0,0.0,0.0
2310407,Paramoti,539238,12276,23.43,98.7,583,9.17,7997.84,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0
2310506,Pedra Branca,1302.081,43359,32.14,98.1,603,10.33,6723.4,0.0,9.0,0.0,0.0,0.0,0.0,0.0,7.0,22.0,11.0,1.0,3.0,1.0,4.0,0.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0
2310605,Penaforte,150536,9207,57.96,96.7,646,23.92,23504.33,0.0,6.0,2.0,0.0,0.0,0.0,0.0,1.0,9.0,4.0,0.0,2.0,7.0,3.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0
2310704,Pentecoste,1379.836,38045,25.68,97.3,629,12.92,10924.95,0.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,8.0,1.0,4.0,4.0,3.0,0.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0
2310803,Pereiro,435868,16356,36.35,97.9,601,9.01,18931.91,2.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,12.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0
2310852,Pindoretama,74033,20964,256.06,97.6,636,11.73,11747.62,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,1.0,1.0,2.0,1.0,0.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0
2310902,Piquet Carneiro,589601,17210,26.31,96,0.6,18.52,7262.42,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,17.0,3.0,0.0,2.0,0.0,3.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0
2310951,Pires Ferreira,244464,11052,42.02,96.8,591,24.365,5351.75,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,6.0,1.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2311009,Poranga,1310.771,12358,9.17,98.8,581,18.63,6103.61,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,7.0,1.0,2.0,1.0,2.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0
2311108,Porteiras,224.86,14920,69.22,97.6,622,15.04,9841.9,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0
2311207,Potengi,343264,11165,30.34,92.7,562,14.29,7955.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,1.0,0.0,1.0,0.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0
2311231,Potiretama,409137,6455,14.93,98,604,24.365,8804.47,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
2311264,Quiterianópolis,1041.832,21246,19.14,98.5,594,19.23,6913.59,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,6.0,1.0,6.0,3.0,5.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
2311306,Quixadá,2020.586,88899,39.91,95.8,659,16,11927.82,1.0,25.0,1.0,0.0,4.0,0.0,0.0,15.0,100.0,39.0,4.0,13.0,21.0,37.0,0.0,0.0,21.0,1.0,2.0,0.0,0.0,0.0
2311355,Quixelô,605345,16116,26.81,97.8,591,34.48,7905.03,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0
2311405,Quixeramobim,3324.987,82455,21.95,96.7,642,13.81,13420.15,0.0,26.0,4.0,0.0,2.0,0.0,0.0,39.0,150.0,39.0,4.0,12.0,9.0,17.0,0.0,0.0,28.0,2.0,2.0,1.0,0.0,0.0
2311504,Quixeré,613099,22432,31.69,97.5,622,4.13,19154.79,0.0,7.0,1.0,0.0,0.0,0.0,0.0,2.0,10.0,4.0,0.0,3.0,3.0,6.0,0.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0
2311603,Redenção,247989,29238,117.24,98.1,626,18.92,16423.12,0.0,15.0,0.0,0.0,0.0,0.0,0.0,2.0,23.0,8.0,2.0,5.0,2.0,3.0,1.0,12.0,9.0,0.0,1.0,0.0,0.0,0.0
2311702,Reriutaba,372949,18279,50.75,96.7,601,12.3,9859.88,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,5.0,0.0,2.0,0.0,4.0,1.0,1.0,8.0,1.0,1.0,0.0,0.0,0.0
2311801,Russas,1611.091,79550,43.91,97.2,674,13.66,14304.44,1.0,9.0,2.0,0.0,4.0,0.0,0.0,11.0,49.0,19.0,2.0,8.0,20.0,9.0,0.0,0.0,20.0,1.0,1.0,0.0,0.0,0.0
2311900,Saboeiro,1381.274,15757,11.39,97.1,575,24.365,8035.33,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,4.0,0.0,1.0,0.0,1.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0
2311959,Salitre,806253,16714,19.21,97.3,0.54,22.64,6602.19,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,9.0,3.0,0.0,1.0,4.0,1.0,0.0,5.0,9.0,0.0,1.0,0.0,0.0,0.0
2312007,Santana do Acaraú,972573,32851,30.89,95.4,587,13.99,6705.45,1.0,4.0,1.0,0.0,1.0,0.0,0.0,3.0,13.0,2.0,0.0,1.0,2.0,3.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0
2312106,Santana do Cariri,855165,17726,20.07,97.9,612,6.97,6921.76,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,3.0,0.0,1.0,1.0,3.0,0.0,2.0,6.0,0.0,1.0,0.0,0.0,0.0
2312205,Santa Quitéria,4262.298,43719,10.04,97.6,616,23.68,10095.69,0.0,5.0,1.0,0.0,1.0,0.0,0.0,5.0,21.0,14.0,1.0,8.0,2.0,6.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0
2312304,São Benedito,350847,48354,130.61,98.1,611,15.7,10796.05,0.0,14.0,0.0,0.0,0.0,0.0,0.0,5.0,26.0,12.0,1.0,7.0,25.0,6.0,0.0,1.0,18.0,0.0,2.0,0.0,0.0,0.0
2312403,São Gonçalo do Amarante,842635,49306,52.6,98.1,665,16.06,87086.02,0.0,24.0,0.0,0.0,3.0,0.0,0.0,21.0,53.0,33.0,5.0,12.0,12.0,12.0,0.0,0.0,19.0,4.0,1.0,0.0,0.0,0.0
2312502,São João do Jaguaribe,279451,7557,28.17,99.2,654,24.69,11662.2,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
2312601,São Luís do Curu,122865,13086,100.74,95.4,0.62,5.81,8042.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0
2312700,Senador Pompeu,956882,25418,26.41,96.4,619,21.74,11443.71,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,6.0,0.0,3.0,0.0,4.0,0.0,1.0,11.0,1.0,1.0,0.0,0.0,0.0
2312809,Senador Sá,424642,7758,16.16,98.2,603,9.26,6992.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
2312908,Sobral,2068.474,212437,88.67,97.9,714,6.44,23104.7,23.0,173.0,16.0,0.0,49.0,1.0,2.0,67.0,531.0,183.0,28.0,73.0,116.0,134.0,10.0,0.0,40.0,8.0,6.0,1.0,0.0,0.0
2313005,Solonópole,1535.855,18389,11.5,98.6,625,23.04,10514.05,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,8.0,0.0,1.0,0.0,2.0,0.0,2.0,9.0,0.0,1.0,0.0,0.0,0.0
2313104,Tabuleiro do Norte,849145,32079,33.89,97.4,645,15.46,10276.06,1.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,14.0,1.0,7.0,8.0,11.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0
2313203,Tamboril,2014.543,26199,12.98,97.1,0.58,11.8,7947.74,0.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0,1.0,2.0,1.0,6.0,0.0,1.0,13.0,0.0,1.0,0.0,0.0,0.0
2313252,Tarrafas,412719,8555,19.61,96.8,576,20.2,6788.95,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
2313302,Tauá,4010.618,59259,13.87,97.7,633,12.94,10253.8,0.0,19.0,3.0,0.0,1.0,0.0,0.0,19.0,53.0,29.0,5.0,8.0,10.0,14.0,0.0,0.0,19.0,1.0,1.0,0.0,0.0,0.0
2313351,Tejuçuoca,758707,19551,22.42,98.3,584,31.53,5555.49,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,3.0,0.0,1.0,0.0,1.0,0.0,13.0,7.0,0.0,1.0,0.0,0.0,0.0
2313401,Tianguá,909853,77111,75.8,98,657,11.56,17463.86,0.0,53.0,2.0,0.0,10.0,0.0,0.0,8.0,60.0,16.0,2.0,7.0,2.0,11.0,2.0,6.0,27.0,3.0,1.0,0.0,0.0,0.0
2313500,Trairi,928725,56653,55.55,98.1,606,12.26,14855.42,0.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0,36.0,11.0,2.0,4.0,2.0,5.0,0.0,0.0,25.0,0.0,1.0,0.0,0.0,0.0
2313559,Tururu,201.27,16588,71.23,96.2,606,24.69,6539.47,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
2313609,Ubajara,423673,35295,75.5,98.7,648,13.42,16719.18,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,7.0,0.0,1.0,3.0,2.0,1.0,7.0,11.0,0.0,2.0,0.0,0.0,0.0
2313708,Umari,263183,7740,28.59,96.5,591,24.365,6863.11,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
2313757,Umirim,315648,19976,59.35,95.6,587,17.73,7754.01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,4.0,1.0,3.0,0.0,2.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0
2313807,Uruburetama,99.4,22223,203.61,95.9,639,28.42,16358.24,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0
2313906,Uruoca,697683,13988,18.49,97.7,566,10.05,12289.43,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0
2313955,Varjota,179239,18520,98.07,96.6,611,3.66,14244.64,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,8.0,0.0,3.0,0.0,3.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
2314003,Várzea Alegre,829976,41078,45.99,97,629,4.02,8756.89,0.0,15.0,0.0,0.0,1.0,0.0,0.0,3.0,24.0,6.0,1.0,2.0,4.0,4.0,0.0,1.0,12.0,0.0,1.0,0.0,0.0,0.0
2314102,Viçosa do Ceará,1310.91,61916,41.9,96.9,571,7.1,7202.63,0.0,10.0,0.0,0.0,1.0,0.0,0.0,7.0,14.0,7.0,1.0,2.0,4.0,4.0,0.0,1.0,17.0,0.0,1.0,0.0,0.0,0.0
2400109,Acari,608466,11106,18.13,97.6,679,29.7,10388.03,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0
